Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,TSLA,XOM,AAPL,TSLA,XOM,AAPL,TSLA,XOM,AAPL,TSLA,XOM,AAPL,TSLA,XOM
Date,,,,,,,,,,,,,,,
2020-06-11,81.5369644165039,64.85600280761719,36.45734405517578,85.21693078033901,67.9306640625,38.557312201190484,81.43501701482725,64.80000305175781,36.39418566928296,84.79213265493966,66.01333618164062,37.52311621887754,201662400,238747500,39183000
2020-06-12,82.24092102050781,62.35200119018555,37.238922119140625,84.42559727745287,65.8653335571289,38.38364265295115,81.12916680700161,60.84000015258789,36.24420129685504,83.6779557734375,65.33333587646484,37.92575624636211,200146000,251451000,30978100
2020-06-15,83.25800323486328,66.05999755859375,37.21522521972656,83.91097923516973,66.5893325805664,37.70469064579418,80.7310603407497,60.56666564941406,35.32841217958242,80.89370059767263,61.18600082397461,35.80208800976947,138808800,235458000,27929300
2020-06-16,85.46451568603516,65.47533416748047,38.052059173583984,85.73639268013275,67.52532958984375,39.275724355203394,83.67793988645191,64.15933227539062,37.29417657211673,85.31401697994849,67.4566650390625,39.133620990983566,165428800,210766500,26203400
2020-06-17,85.3456039428711,66.11933135986328,36.81259536743164,86.27044977479446,67.0,37.99678777116944,85.2242330210135,65.50466918945312,36.788909471498116,86.20976431386566,65.84733581542969,37.89415691960953,114406400,148362000,19279400
2020-06-18,85.37956237792969,66.9306640625,37.04153060913086,85.79707850372552,67.94667053222656,37.36521270189641,84.77027818647716,66.2979965209961,36.133651728450104,85.3018832364117,66.86666870117188,36.4020687478593,96820400,146278500,21478700
2020-06-19,84.89165496826172,66.72666931152344,36.2994499206543,86.55200784219969,67.73133087158203,38.09942169821414,83.7823232639959,66.0893325805664,36.2994499206543,86.08594777647562,67.51866912841797,38.06784551785295,264476000,130195500,48899900
2020-06-22,87.11272430419922,66.28800201416016,36.64680862426758,87.25594103734062,67.2586669921875,36.66259821877371,85.23875783411975,66.00133514404297,35.84156038535539,85.28487935589797,66.663330078125,36.07050197680126,135445200,95436000,17565400
2020-06-23,88.97215270996094,66.78533172607422,36.867862701416016,90.39219373833417,67.46666717529297,37.27838315469872,87.93807025920542,66.267333984375,36.70996975606768,88.35801624501319,66.59200286865234,37.02575564676436,212155600,95479500,18916600
2020-06-24,87.401611328125,64.0566635131836,35.131046295166016,89.52074989472776,66.72533416748047,36.28365967555948,87.02778688442697,63.542667388916016,34.933680866541486,88.6007564046994,66.27400207519531,36.24418719214606,192623200,164394000,27626900
2020-06-25,88.56190490722656,65.73200225830078,35.65998840332031,88.60074447868466,65.73200225830078,35.71525350048483,86.7971749374644,62.47666549682617,34.491585289473136,87.55695784935237,63.61800003051758,34.77579202205501,137522400,138817500,19353600
2020-06-26,85.84077453613281,63.982666015625,34.43632125854492,88.67842646058456,66.33333587646484,35.47841054477187,85.69269820221506,63.65800094604492,34.341586690221824,88.45753055778336,66.31866455078125,35.431044766389135,205256800,132823500,31518600
2020-06-29,87.81910705566406,67.29000091552734,34.98893737792969,87.91377989075716,67.33333587646484,35.194199077508586,85.27031876666028,63.23466873168945,34.373158302306926,85.74852029434136,64.60066986083984,34.58631329268949,130646000,135396000,17052100
2020-06-30,88.55218505859375,71.98733520507812,35.30472946166992,88.83862594589743,72.51266479492188,35.502094893791856,87.38702765304257,66.91533660888672,34.07316808106836,87.40644373304936,67.0999984741211,34.28632310914694,140223200,253777500,22153600
2020-07-01,88.38470458984375,74.64199829101562,34.50736999511719,89.1736153626138,75.68866729736328,35.82577259290185,88.33616067933104,72.03333282470703,34.47579080451648,88.62987615436822,72.19999694824219,35.12315216560157,110737200,199903500,17290100
2020-07-02,88.38470458984375,80.57733154296875,34.799476623535156,89.92854613881406,81.86666870117188,35.67577666750107,88.27062306658787,79.04000091552734,34.68105615219933,89.29256387033587,81.43199920654297,35.225783694917226,114041600,258751500,18216600
2020-07-06,90.74903106689453,91.43866729736328,35.04419708251953,91.2175210025209,91.85266876220703,35.58892746946563,89.7829159545549,84.40266418457031,34.60999384026222,89.8144735764797,85.11266326904297,35.265245348783594,118655600,308548500,22692000
2020-07-07,90.46743774414062,92.65733337402344,34.13632583618164,91.90689477197918,95.30000305175781,34.73631541369658,90.35577859564587,89.11399841308594,34.03369497013236,91.12769570514304,93.6673355102539,34.65737044692479,112424400,322345500,17407600
2020-07-08,92.5744400024414,91.05867004394531,34.057373046875,92.60599762201831,94.48400115966797,34.68104843556644,91.3583012018077,87.42266845703125,33.820535168458136,91.44569210278156,93.66666412353516,34.0652693493712,117092000,244669500,18291400
2020-07-09,92.97251892089844,92.9520034790039,32.652137756347656,93.52111023194134,93.90399932861328,34.02579948519526,91.92387279560495,90.08533477783203,32.59687567596629,93.4677067512674,93.1326675415039,33.86790954785278,125642800,175764000,25882000
2020-07-10,93.13516235351562,102.97666931152344,33.67053985595703,93.19342541681863,103.2613296508789,33.71790562654593,91.9554408840775,91.73400115966797,32.44687191542016,92.56714748957603,93.06666564941406,32.462661509468845,90257200,350064000,18951000
2020-07-13,92.70552062988281,99.80400085449219,33.678436279296875,97.05302710538204,119.66600036621094,34.17579799763488,92.491906663148,98.0739974975586,33.33896750457255,94.44112299776556,110.5999984741211,33.9310637844558,191649200,584781000,20028300
2020-07-14,94.23963165283203,101.12000274658203,34.79158401489258,94.43139230039652,106.0,34.88631859508947,91.15195631671575,95.4000015258789,33.36265696061531,92.08650612178975,103.73332977294922,33.575812024726815,170989200,351271500,21444100
2020-07-15,94.88774108886719,103.06732940673828,35.233680725097656,96.36603734050372,103.33333587646484,35.59683242772501,93.68859634607485,97.13333129882812,34.90210520546043,96.1160136540934,102.86666870117188,35.549463635903194,153198000,245517000,17332400
2020-07-16,93.72016143798828,100.04266357421875,34.957366943359375,94.5770395198075,102.11399841308594,35.37578373807365,93.12058901872845,97.73332977294922,34.570532354437425,93.75900100696389,98.47733306884766,34.981052844814194,110577600,214512000,14673700
2020-07-17,93.53083801269531,100.05599975585938,34.35737228393555,94.32703078332698,102.50066375732422,35.28104099347495,93.05748856156698,99.33333587646484,34.254741423467635,94.17167989066034,100.89666748046875,34.99683732161787,92186800,139950000,17958900
2020-07-20,95.50187683105469,109.53333282470703,33.552127838134766,95.6402413947223,110.0,34.34948296284967,93.27350953279706,99.19999694824219,33.536338240118106,93.61820604805662,101.267333984375,34.11264501571559,90318000,256821000,18553900
2020-07-21,94.1838150024414,104.55733489990234,35.24946594238281,96.36849112363207,111.66666412353516,35.67577296957659,93.93379125377636,103.86666870117188,34.03369420737724,96.29324176097793,109.32866668701172,34.06527339800118,103433200,241608000,28821800
2020-07-22,94.44840240478516,106.15533447265625,34.42842483520508,95.13050624366167,108.4280014038086,34.85473487122838,93.79785618394567,104.13333129882812,34.23895270423116,93.88523967276372,106.5999984741211,34.85473487122838,89001600,212416500,21345400
2020-07-23,90.14944458007812,100.87133026123047,34.49947738647461,94.25906118948085,112.5999984741211,34.5942119485955,89.33868791358677,98.71800231933594,33.96264318186052,94.18138204100602,111.93000030517578,34.26263947539367,197004400,364927500,17934400
2020-07-24,89.9261245727539,94.46666717529297,34.28633117675781,90.27082118599914,97.66666412353516,35.0678967853917,86.55686722526087,91.10266876220703,34.09685899225244,88.34588050233073,94.40066528320312,34.64158964048149,185438800,290949000,16415300
2020-07-27,92.05741119384766,102.63999938964844,34.79158401489258,92.1496542764696,103.19599914550781,34.80737361351839,90.766030260819,94.19999694824219,33.923177171378754,90.98934860074202,95.66666412353516,34.128435930398346,121214000,240730500,18547900
2020-07-28,90.54512023925781,98.43267059326172,34.38105392456055,91.80495076068121,104.3133316040039,34.93367767655764,90.54026066225798,98.29467010498047,34.310002256281535,91.62774658169793,100.26667022705078,34.66526059767661,103625600,237130500,19190500
2020-07-29,92.28071594238281,99.94066619873047,34.760005950927734,92.4652020656453,102.32066345214844,34.80737474834955,90.9917576836522,99.13333129882812,34.21527833258826,91.02816746906157,100.06666564941406,34.50737838779423,90329200,141403500,14143200
2020-07-30,93.39733123779297,99.16600036621094,33.05475616455078,93.50170842708098,100.8826675415039,34.08895193894776,91.04516275680574,98.06666564941406,33.023179989510076,91.45296717627383,99.19999694824219,34.04947946147914,158130000,114315000,29901100
2020-07-31,103.17497253417969,95.38400268554688,33.220550537109375,103.32547125877302,101.13666534423828,33.2915992006302,97.89776098025088,94.73200225830078,32.29687876109172,99.897958367961,101.0,32.49424419058056,374336800,183123000,32116200
2020-08-03,105.77472686767578,99.0,33.35475158691406,108.39633503514682,100.65399932861328,33.55211698091947,104.76006804130827,96.29199981689453,32.7389725213154,105.05863567902395,96.61333465576172,33.19685866939835,308151200,132139500,23033600
2020-08-04,106.48111724853516,99.13333129882812,34.317901611328125,107.57345533183008,101.82733154296875,34.42052946564749,105.24070281740102,97.46666717529297,33.34686406619134,105.96407603717955,99.6673355102539,33.42580903283045,173071600,126225000,17724000
2020-08-05,106.86708068847656,99.00133514404297,34.61790466308594,107.18750165208057,99.98933410644531,34.98105944215863,105.73590297725057,97.88733673095703,34.36527708467954,106.20197050684659,99.53266906738281,34.85474565295543,121776800,74217000,17175100
2020-08-06,110.5955810546875,99.30533599853516,34.45210647583008,111.09077637005811,101.15399932861328,34.65736819458895,106.60976509533027,98.48400115966797,34.14421690924901,107.19962585470167,99.38866424560547,34.26263736326815,202428800,89884500,14434900
2020-08-07,108.08110046386719,96.84733581542969,34.294219970703125,110.57368961748969,99.98332977294922,34.357378361103294,107.28347223155788,94.33399963378906,33.796861198311944,110.11651110240133,99.96932983398438,34.128433713239396,198045600,133446000,18757900
2020-08-10,109.65203857421875,94.57133483886719,35.13893127441406,110.67096098800363,97.16666412353516,35.20998293237251,106.99895008053579,92.38933563232422,34.42052140463719,109.52801468909898,96.53333282470703,34.72841393016162,212403600,112834500,24367800
2020-08-11,106.3910140991211,91.6259994506836,35.50209045410156,109.41373301574056,94.66666412353516,36.646807408010964,106.13081029496767,91.0,35.312618337873516,108.91521808960395,93.06666564941406,35.920504154177216,187902400,129387000,28987500
2020-08-12,109.92681884765625,103.65066528320312,35.49404525756836,110.18458841981773,105.66666412353516,36.178324781381136,107.28832085435617,95.66666412353516,35.12372935223366,107.48286140726228,98.0,35.791907783948936,165598000,327441000,22503200
2020-08-13,111.8722915649414,108.06666564941406,34.624610900878906,112.8766240182774,110.07866668701172,35.316942630011596,110.81932024645036,104.48400115966797,34.552157508970375,111.30811338263783,107.4000015258789,35.01908005037423,210082000,306379500,17338700
2020-08-14,111.7725830078125,110.04733276367188,34.77756118774414,111.86255822594228,111.25333404541016,34.841962480791224,109.9608929550016,108.44266510009766,34.14158191244524,111.69719796444708,110.99933624267578,34.29453767053003,165565200,188664000,13595700
2020-08-17,111.48075866699219,122.3759994506836,34.32673645019531,112.92038434329335,123.05733489990234,34.75340457112089,110.85335892216301,111.52200317382812,34.1898817966791,112.89606491291276,111.80000305175781,34.75340457112089,119561600,303634500,15554600
2020-08-18,112.40969848632812,125.80599975585938,34.157684326171875,112.83526251521093,128.25999450683594,34.769510453172515,110.89712204110621,123.00733184814453,34.04497975574827,111.23271086271058,126.59933471679688,34.286489988223025,105633600,247117500,13014000
2020-08-19,112.55073547363281,125.23533630371094,33.77931594848633,113.96604157696903,127.4000015258789,34.34284186486947,112.45589935232542,122.74732971191406,33.70686257250894,112.8182343383738,124.33333587646484,34.0932795540653,145538000,183079500,14473100
2020-08-20,115.04820251464844,133.45533752441406,33.26408767700195,115.16249715621257,134.79933166503906,33.722957956879334,112.5750641732495,123.80400085449219,33.24798658829081,112.59208851632775,124.04533386230469,33.56195014073652,126907200,309177000,15678500
2020-08-21,120.97691345214844,136.6653289794922,33.014530181884766,121.46083817482683,139.69932556152344,33.28019357757702,115.99659572706068,135.00332641601562,32.773019958235786,116.00875173086001,136.3173370361328,33.24799139549873,338054800,322344000,25517700
2020-08-24,122.423828125,134.27999877929688,33.98862838745117,125.27146481367004,141.93333435058594,34.22208654492556,120.5562117393656,128.50132751464844,33.07893664725392,125.18634310109493,141.7519989013672,33.231892415388074,345937600,300954000,18208900
2020-08-25,121.41951751708984,134.8893280029297,32.90987777709961,121.76483566144915,135.19667053222656,33.86786966400429,119.69537580751391,131.1999969482422,32.76497102836188,121.29550102248649,131.65933227539062,33.53780497431704,211495600,159883500,31285600
2020-08-26,123.0706787109375,143.54466247558594,32.20949172973633,123.52785723369402,144.39999389648438,32.87767314024725,121.66996279802345,136.90866088867188,32.201442720282564,122.73752407416738,137.3333282470703,32.716665312452065,163022400,213591000,26795000
2020-08-27,121.59944915771484,149.25,31.992137908935547,124.00692412752836,153.0399932861328,32.44295618690522,120.45406865293813,142.8333282470703,31.645972119226432,123.67376948239601,145.36399841308594,32.201445956425864,155552400,355395000,32034300
2020-08-28,121.4024658203125,147.55999755859375,32.75691604614258,122.99285390087189,154.5659942626953,32.94207397069314,121.17873748616431,145.76800537109375,32.00823226762966,122.57458499713601,153.00799560546875,32.072636626239685,187630000,301218000,33477100
2020-08-31,125.51950073242188,166.10667419433594,32.15313720703125,127.42603418683149,166.7133331298828,32.781067384519105,122.56244509573105,146.70333862304688,32.12093810049415,124.09934102961832,148.20333862304688,32.71666302950756,225702700,355123200,25259600
2020-09-01,130.5192413330078,158.35000610351562,31.742576599121094,131.12233634201255,167.49667358398438,32.000187929226,126.9688280058111,156.836669921875,31.436661993008038,129.13798411269457,167.3800048828125,32.000187929226,151948100,269523300,22464100
2020-09-02,127.81513214111328,149.1233367919922,31.549367904663086,134.21561800557666,159.67999267578125,31.976039183415086,123.53517911659272,135.0399932861328,31.356160934371495,133.8362586004146,159.663330078125,31.581570090034827,200119000,288528300,26413400
2020-09-03,117.58212280273438,135.6666717529297,31.484968185424805,125.32495545599747,143.93333435058594,32.22560006033778,117.21249271726687,134.0,31.29981021669656,123.44761726135523,135.7433319091797,31.557421570663646,257599600,262788300,28817200
2020-09-04,117.6599349975586,139.44000244140625,31.46080780029297,120.32517948321234,142.6666717529297,32.03238261319966,107.86466781430556,124.00666809082031,31.114642080708673,116.79421681694939,134.27000427246094,31.766719263810913,332607200,330965700,24632500
2020-09-08,109.74201202392578,110.06999969482422,30.736276626586914,115.74367852876145,122.913330078125,31.138794651480964,109.60583213787987,109.95999908447266,30.068095231197766,110.841180367367,118.66666412353516,30.792628904394576,231366600,346397100,38496400
2020-09-09,114.11925506591797,122.09333038330078,30.551118850708008,115.88960121264321,123.0,31.267600447113146,112.11545871886855,113.836669921875,30.52696568083931,114.06089437114895,118.86666870117188,30.873131429591947,176940500,238397400,25886100
2020-09-10,110.39373016357422,123.77999877929688,29.78633689880371,117.21248334746296,132.99667358398438,30.88923554032049,109.43074171443638,120.1866683959961,29.705834513951356,117.07630346258478,128.73666381835938,30.808733155468133,182274400,254791800,34381200
